Layer,Duration (seconds)
total_output,6.29843880000044
total_hidden,6.792262800001481
total_training_0,13.090706200000568
total_output,6.526071000000229
total_hidden,7.023602199999004
total_training_1,13.549675399997795
total_output,6.571155499997985
total_hidden,7.065963400000328
total_training_2,13.637121299998398
total_output,6.465105900002527
total_hidden,6.996113400000468
total_training_3,13.461220900000626
total_output,6.504035700003442
total_hidden,6.9829623000005085
total_training_4,13.486999499997182
total_output,6.471578000000591
total_hidden,7.00978529999702
total_training_5,13.481365600000572
total_output,6.460595399999875
total_hidden,6.9945041999999376
total_training_6,13.45510170000125
total_output,6.476228499999706
total_hidden,6.987027400002262
total_training_7,13.463257299998077
total_output,6.451806799999758
total_hidden,7.000757000001613
total_training_8,13.452566699997988
total_output,6.479971500000829
total_hidden,6.973084099998232
total_training_9,13.453057099999569
total_output,6.540499099999579
total_hidden,7.1134158999993815
total_training_10,13.653916499999468
total_output,6.570137800001248
total_hidden,6.960941299999831
total_training_11,13.53108059999795
total_output,6.467273700000078
total_hidden,6.990345199999865
total_training_12,13.457620599998336
total_output,6.485161100001278
total_hidden,6.992597000000387
total_training_13,13.477759800000058
total_output,6.457284300002357
total_hidden,7.027719300000172
total_training_14,13.485005299997283
500_100_execution_time,202.17562650000036
