Layer,Duration (seconds)
total_output,6.225715399999899
total_hidden,37.45988840000064
total_training_0,38.38561800000025
total_output,5.788414300001023
total_hidden,37.32157069999812
total_training_1,38.24906420000116
total_output,6.217005899998185
total_hidden,37.19074080000064
total_training_2,38.11599279999791
total_output,6.000146999998833
total_hidden,37.63632640000287
total_training_3,38.5683898999996
total_output,5.947373700000753
total_hidden,37.34227159999864
total_training_4,38.273984600000404
total_output,6.17465699999957
total_hidden,37.51875760000257
total_training_5,38.456546499997785
total_output,5.807936799999879
total_hidden,37.030852899999445
total_training_6,37.9515078000004
total_output,5.851819700001215
total_hidden,37.27697740000076
total_training_7,38.209456799999316
total_output,5.952176800001325
total_hidden,37.961548700001
total_training_8,38.886109700000816
total_output,5.820233899998129
total_hidden,37.10736440000255
total_training_9,38.04518900000039
total_output,5.825975300002028
total_hidden,37.110160299998824
total_training_10,38.032120799998665
total_output,5.945395299997472
total_hidden,37.96901870000147
total_training_11,38.89548080000168
total_output,6.12657659999968
total_hidden,37.37746799999877
total_training_12,38.309093899999425
total_output,5.799881099999766
total_hidden,36.98728300000221
total_training_13,37.916612400000304
total_output,5.813941199998226
total_hidden,37.602900699999736
total_training_14,38.52254130000074
60_80_execution_time,574.8683660999995
