Layer,Duration (seconds)
total_hidden,27.92370949999895
total_output,5.899997631786391e-06
total_training_0,27.955000800000562
total_hidden,28.742254600001615
total_output,6.500002200482413e-06
total_training_1,28.772262799997407
total_hidden,28.145333099997515
total_output,6.499998562503606e-06
total_training_2,28.174786499999755
total_hidden,28.42289090000122
total_output,1.1399999493733048e-05
total_training_3,28.451451400000224
total_hidden,28.62156959999993
total_output,6.800000846851617e-06
total_training_4,28.65054290000262
total_hidden,27.888013600000704
total_output,6.199999916134402e-06
total_training_5,27.917525200002274
total_hidden,28.287866400001803
total_output,6.000002031214535e-06
total_training_6,28.315848999998707
total_hidden,28.82885499999975
total_output,7.099999493220821e-06
total_training_7,28.858479700000316
total_hidden,28.166538299999957
total_output,6.999998731771484e-06
total_training_8,28.195396499999333
total_hidden,28.23561680000057
total_output,6.199999916134402e-06
total_training_9,28.263830700001563
total_hidden,28.66752560000168
total_output,6.500002200482413e-06
total_training_10,28.697584800000186
total_hidden,28.023496599998907
total_output,6.599999323952943e-06
total_training_11,28.052775100000872
total_hidden,28.392973099998926
total_output,5.999998393235728e-06
total_training_12,28.421692100000655
total_hidden,28.77635680000094
total_output,6.300000677583739e-06
total_training_13,28.805673900002148
total_hidden,27.941398099999788
total_output,7.100003131199628e-06
total_training_14,27.97077509999872
1000_60_execution_time,426.4505649999992
