Layer,Duration (seconds)
total_output,1.5493400000000292
total_hidden,5.578443800000059
total_training_0,7.127785900000163
total_output,1.5501917999999932
total_hidden,5.569828799999868
total_training_1,7.120022200000221
total_output,1.5471966000000066
total_hidden,5.569669299999987
total_training_2,7.116867499999898
total_output,1.5541072999999415
total_hidden,5.592812800000047
total_training_3,7.146922100000211
total_output,1.5496541000002253
total_hidden,5.566713600000185
total_training_4,7.1163698000000295
total_output,1.5473754999998164
total_hidden,5.566509199999928
total_training_5,7.113886800000273
total_output,1.5498059000001376
total_hidden,5.5744220999999925
total_training_6,7.1242293999998765
total_output,1.5469422000001032
total_hidden,5.576338599999872
total_training_7,7.123282199999721
total_output,1.5538100999997368
total_hidden,5.578610800000206
total_training_8,7.132422300000144
total_output,1.5554406000001109
total_hidden,5.577499099999841
total_training_9,7.132940999999846
total_output,1.54964740000014
total_hidden,5.597180700000081
total_training_10,7.146829599999819
total_output,1.5434608999999
total_hidden,5.577534900000046
total_training_11,7.120997199999692
total_output,1.5748994999999013
total_hidden,5.648409000000356
total_training_12,7.223310500000025
total_output,1.5711169000001064
total_hidden,5.649934999999914
total_training_13,7.221053700000084
total_output,1.576759999999922
total_hidden,5.581094000000121
total_training_14,7.157855500000096
40_100_execution_time,107.1537386
