Layer,Duration (seconds)
total_output,11.050423000000592
total_hidden,70.11464780000097
total_training_0,81.16507410000122
total_output,9.057520700000168
total_hidden,71.19386370000211
total_training_1,80.25138650000008
total_output,9.068599200003518
total_hidden,70.10765410000022
total_training_2,79.17625520000001
total_output,11.211266499998601
total_hidden,70.2077860999998
total_training_3,81.41905500000212
total_output,8.941921499997989
total_hidden,70.74277339999753
total_training_4,79.68469669999831
total_output,9.099043499998515
total_hidden,70.31593880000219
total_training_5,79.41498470000079
total_output,11.199098299999605
total_hidden,70.36094159999993
total_training_6,81.56004160000157
total_output,8.996299599999475
total_hidden,70.63152460000128
total_training_7,79.62782589999915
total_output,9.041798400001426
total_hidden,70.36320019999766
total_training_8,79.40500070000053
total_output,11.258667400001286
total_hidden,70.34363250000024
total_training_9,81.60230180000144
total_output,8.996423299999151
total_hidden,70.73089910000272
total_training_10,79.7273243999989
total_output,9.030373199999303
total_hidden,70.61525149999943
total_training_11,79.64562670000305
total_output,11.039613799999643
total_hidden,70.29731179999726
total_training_12,81.33692750000046
total_output,8.963104599999497
total_hidden,70.77138800000102
total_training_13,79.73449489999985
total_output,9.09448859999975
total_hidden,71.2235707999971
total_training_14,80.31806109999889
100_100_execution_time,1204.1221885999985
