Layer,Duration (seconds)
total_hidden,7.402109700000437
total_output,5.800000508315861e-06
total_training_0,7.474786099999619
total_hidden,7.503394900000785
total_output,1.06999996205559e-05
total_training_1,7.569454799999221
total_hidden,7.427073099999689
total_output,6.199999916134402e-06
total_training_2,7.504893000001175
total_hidden,7.447631199998796
total_output,6.399999620043673e-06
total_training_3,7.519537700000001
total_hidden,7.410002900000109
total_output,6.000000212225132e-06
total_training_4,7.521969199999148
total_hidden,7.504572399999233
total_output,6.199999916134402e-06
total_training_5,7.5598122000010335
total_hidden,7.577283100001296
total_output,9.100000170292333e-06
total_training_6,7.631900099999257
total_hidden,7.59511780000139
total_output,6.70000008540228e-06
total_training_7,7.650006300000314
total_hidden,7.448927400000684
total_output,6.300000677583739e-06
total_training_8,7.5053248000003805
total_hidden,7.478480600000694
total_output,6.299998858594336e-06
total_training_9,7.533753399999114
total_hidden,7.473036700001103
total_output,6.199999916134402e-06
total_training_10,7.529315499999939
total_hidden,7.44387099999949
total_output,6.600001142942347e-06
total_training_11,7.499376499999926
total_hidden,7.463443800001187
total_output,6.199999916134402e-06
total_training_12,7.518843699999707
total_hidden,7.483617300000333
total_output,5.900001269765198e-06
total_training_13,7.5460507000007055
total_hidden,7.420508300001529
total_output,6.199999916134402e-06
total_training_14,7.491535700000895
40_100_execution_time,113.95827069999905
