Layer,Duration (seconds)
total_training_0,14.37936130000162
total_training_1,14.357495399999607
total_training_2,14.363347700000304
total_training_3,14.504659700000047
total_training_4,14.562542100000428
total_training_5,14.407452299998113
total_training_6,14.394395499999519
total_training_7,14.353360099998099
total_training_8,14.349780599997757
total_training_9,14.371369999997114
total_training_10,14.404196200001024
total_training_11,14.568868599999405
total_training_12,14.535374399998545
total_training_13,14.338170600000012
total_training_14,14.49635760000092
1000_80_execution_time,216.41425239999808
