Layer,Duration (seconds)
total_output,1.7149183000001358
total_hidden,11.947664800001803
total_training_0,13.6625853000005
total_output,1.7804786000015156
total_hidden,12.111572600002546
total_training_1,13.8920532000011
total_output,1.6570670000000973
total_hidden,12.011298900000838
total_training_2,13.668367499998567
total_output,1.7251781999984814
total_hidden,11.957876899999974
total_training_3,13.683056800000486
total_output,1.7501344000011159
total_hidden,12.019312000000355
total_training_4,13.769448199996987
total_output,1.725884599996789
total_hidden,12.002720699998463
total_training_5,13.728607299999567
total_output,1.6753575000002456
total_hidden,11.9735213999993
total_training_6,13.648880499997176
total_output,1.731422000000748
total_hidden,12.039502299998276
total_training_7,13.770926100001816
total_output,1.7065110000003187
total_hidden,11.979314800002612
total_training_8,13.685828500001662
total_output,1.6554873999994015
total_hidden,11.996497300002375
total_training_9,13.6519870000011
total_output,1.7494790000018838
total_hidden,12.061382799998682
total_training_10,13.810863699996844
total_output,1.7019646999979159
total_hidden,11.91399249999813
total_training_11,13.615958899998077
total_output,1.6621049999994284
total_hidden,11.998182400002406
total_training_12,13.660289399998874
total_output,1.7030827999988105
total_hidden,11.94844650000232
total_training_13,13.651531499999692
total_output,1.7142388000029314
total_hidden,12.026123499999812
total_training_14,13.740363900000375
40_40_execution_time,205.69173309999678
