Layer,Duration (seconds)
total_output,6.277478299999984
total_hidden,8.180567999999994
total_training_0,14.458049400000164
total_output,6.20247449999988
total_hidden,8.227506800000128
total_training_1,14.429982800000062
total_output,6.2098949000001085
total_hidden,8.181018900000026
total_training_2,14.39091570000005
total_output,6.236985600000025
total_hidden,8.163435000000163
total_training_3,14.400439300000016
total_output,6.220219899999847
total_hidden,8.185093300000062
total_training_4,14.40531460000011
total_output,6.218125299999883
total_hidden,8.205948999999919
total_training_5,14.424075899999934
total_output,6.207466199999999
total_hidden,8.186309200000096
total_training_6,14.39377710000008
total_output,6.232290899999953
total_hidden,8.316116100000045
total_training_7,14.54840850000005
total_output,6.312978299999941
total_hidden,8.203703399999995
total_training_8,14.516683599999851
total_output,6.209267799999907
total_hidden,8.170502299999953
total_training_9,14.379771599999913
total_output,6.229402399999799
total_hidden,8.191744599999993
total_training_10,14.421150900000157
total_output,6.222294899999952
total_hidden,8.210428899999897
total_training_11,14.43272530000013
total_output,6.226467199999888
total_hidden,8.185266200000115
total_training_12,14.411734900000056
total_output,6.24610030000008
total_hidden,8.17092619999994
total_training_13,14.417028200000004
total_output,6.212594300000092
total_hidden,8.176959899999929
total_training_14,14.389556200000015
500_80_execution_time,216.44959319999998
