Layer,Duration (seconds)
total_output,13.675437200001397
total_hidden,17.781969499999832
total_training_0,18.718209300001035
total_output,13.838434199999028
total_hidden,17.975197699999626
total_training_1,18.91782559999956
total_output,13.691696799998681
total_hidden,17.803845099999307
total_training_2,18.756492499998785
total_output,13.812207699998908
total_hidden,17.984350700000505
total_training_3,18.956909200000155
total_output,13.731391299999814
total_hidden,17.8531411999993
total_training_4,18.817667399998754
total_output,13.455599200000506
total_hidden,17.785392199999478
total_training_5,18.73253659999864
total_output,13.809279199998855
total_hidden,17.921392399999604
total_training_6,18.864949000000706
total_output,13.653517200000351
total_hidden,17.8479658999986
total_training_7,18.769918199999665
total_output,14.07689879999998
total_hidden,18.16490739999972
total_training_8,19.13194199999998
total_output,13.765032999999676
total_hidden,17.96718409999994
total_training_9,18.93331699999908
total_output,14.132600700000694
total_hidden,18.24981680000019
total_training_10,19.2186217999988
total_output,13.739744199998313
total_hidden,17.93176880000101
total_training_11,18.870411600000807
total_output,13.760232000000542
total_hidden,17.813420399999814
total_training_12,18.749409600000945
total_output,13.759025499999552
total_hidden,18.085752399998455
total_training_13,19.018337699999392
total_output,13.723802800001067
total_hidden,17.909300899998925
total_training_14,18.87578819999908
1000_80_execution_time,283.37507780000124
