Layer,Duration (seconds)
total_training_0,163.7307437999989
total_training_1,165.20931500000006
total_training_2,164.38218130000314
total_training_3,165.15821040000083
total_training_4,164.9037630999992
total_training_5,163.85471130000224
total_training_6,165.55197140000382
total_training_7,163.5147358000031
total_training_8,164.0750842999987
total_training_9,165.49233899999672
total_training_10,164.0396682999999
total_training_11,164.3586662000016
total_training_12,165.44736009999906
total_training_13,164.27215240000078
total_training_14,165.1478511000023
500_40_execution_time,2469.1855892999993
