Layer,Duration (seconds)
total_output,1.687508600000001
total_hidden,6.058863000000201
total_training_0,7.018587500000649
total_output,1.6858317000005627
total_hidden,5.958428500000082
total_training_1,6.896114600000146
total_output,1.7202322000011918
total_hidden,6.123913299999913
total_training_2,7.085181700000248
total_output,1.708615399998962
total_hidden,6.0000789999994595
total_training_3,6.959512699999323
total_output,1.709961900000053
total_hidden,6.029960600000777
total_training_4,6.987131800000498
total_output,1.70530030000009
total_hidden,5.970629299999928
total_training_5,6.945210600000792
total_output,1.7050885000007838
total_hidden,5.9647988000015175
total_training_6,6.9098713000003045
total_output,1.6886589000005188
total_hidden,5.990020400000503
total_training_7,6.950888699999268
total_output,1.70393839999997
total_hidden,6.023534599999039
total_training_8,6.986047799999142
total_output,1.7022233000006963
total_hidden,6.050208700000439
total_training_9,7.010253200000079
total_output,1.7038773999993282
total_hidden,5.991007900000113
total_training_10,6.93797640000048
total_output,1.6955216999995173
total_hidden,6.051423099999738
total_training_11,7.006177899998875
total_output,1.710321099999419
total_hidden,6.077237099998456
total_training_12,7.01773139999932
total_output,1.67822200000046
total_hidden,6.002169900000808
total_training_13,6.966041499999847
total_output,1.7177278000017395
total_hidden,6.040869200000088
total_training_14,6.989584799999648
40_100_execution_time,104.71421840000039
