Layer,Duration (seconds)
total_training_0,29.321861200001877
total_training_1,29.211310100003175
total_training_2,29.203104899999744
total_training_3,30.30219329999818
total_training_4,29.38979489999838
total_training_5,29.325209799997538
total_training_6,29.343779999999242
total_training_7,30.522155499998917
total_training_8,29.31194189999951
total_training_9,29.2644552999991
total_training_10,29.32578099999955
total_training_11,30.389714599998115
total_training_12,29.363632900000084
total_training_13,29.34132150000005
total_training_14,29.168249000002106
60_60_execution_time,442.8286442999997
