Layer,Duration (seconds)
total_output,2.399384299999838
total_hidden,8.495300699999461
total_training_0,10.894687299999532
total_output,2.387317300000177
total_hidden,8.500462799999696
total_training_1,10.887781899999936
total_output,2.407225599999947
total_hidden,8.472101000000293
total_training_2,10.879328400000304
total_output,2.4016470999995363
total_hidden,8.484141699999782
total_training_3,10.885790199999974
total_output,2.3853665000006004
total_hidden,8.445586699999694
total_training_4,10.830954600000041
total_output,2.408865700000206
total_hidden,8.585718799999995
total_training_5,10.994586400000117
total_output,2.434960200000205
total_hidden,8.588992299999518
total_training_6,11.023955099999512
total_output,2.435179299999618
total_hidden,8.498601400000553
total_training_7,10.933782600000086
total_output,2.4079540000002453
total_hidden,8.436845599999288
total_training_8,10.844801199999893
total_output,2.400787799999307
total_hidden,8.481581000000006
total_training_9,10.882370500000434
total_output,2.3913171000003786
total_hidden,8.43905580000046
total_training_10,10.830374200000733
total_output,2.401225099999465
total_hidden,8.458457000000635
total_training_11,10.859684900000502
total_output,2.398508899999797
total_hidden,8.449083900000005
total_training_12,10.847594200000458
total_output,2.4091325999997935
total_hidden,8.48225530000036
total_training_13,10.891390499999943
total_output,2.413665199999741
total_hidden,8.409129100000428
total_training_14,10.822795899999619
100_60_execution_time,163.3401689000002
