Layer,Duration (seconds)
total_hidden,44.92153859999962
total_output,7.599999662488699e-06
total_training_0,45.03888460000053
total_hidden,45.29114899999877
total_output,7.3999999585794285e-06
total_training_1,45.46226039999965
total_hidden,44.685086299999966
total_output,8.099999831756577e-06
total_training_2,44.82831989999977
total_hidden,45.735732299999654
total_output,7.99999907030724e-06
total_training_3,45.890882700001384
total_hidden,44.059584700000414
total_output,8.200000593205914e-06
total_training_4,44.2194101999994
total_hidden,44.348341799999616
total_output,8.400000297115184e-06
total_training_5,44.50764170000002
total_hidden,46.063119800001004
total_output,7.3999999585794285e-06
total_training_6,46.207448600000134
total_hidden,44.21321149999858
total_output,8.000000889296643e-06
total_training_7,44.37064980000105
total_hidden,45.326281100000415
total_output,8.099999831756577e-06
total_training_8,45.47418900000048
total_hidden,46.1477004999997
total_output,7.2999991971300915e-06
total_training_9,46.306177799999205
total_hidden,44.34122449999995
total_output,8.19999877421651e-06
total_training_10,44.49036129999877
total_hidden,45.85174200000074
total_output,6.8999997893115506e-06
total_training_11,46.00011489999997
total_hidden,44.57830769999964
total_output,7.599999662488699e-06
total_training_12,44.7175473999996
total_hidden,44.50586079999994
total_output,7.2999991971300915e-06
total_training_13,44.648883699999715
total_hidden,46.22420549999879
total_output,8.099999831756577e-06
total_training_14,46.37657429999854
80_60_execution_time,679.4784559
