Layer,Duration (seconds)
total_output,0.1160197999997763
total_hidden,0.12330350000047474
total_training_0,0.23932520000016666
total_output,0.11491409999871394
total_hidden,0.12374380000255769
total_training_1,0.23866089999864926
total_output,0.12113929999759421
total_hidden,0.12398229999962496
total_training_2,0.24512289999984205
total_output,0.11685010000292095
total_hidden,0.12733919999664067
total_training_3,0.24419159999888507
total_output,0.11593900000298163
total_hidden,0.12244339999961085
total_training_4,0.2383838999994623
total_output,0.11439890000110609
total_hidden,0.12246119999690563
total_training_5,0.23686190000080387
total_output,0.11815049999859184
total_hidden,0.1253776999983529
total_training_6,0.24352970000109053
total_output,0.11434599999847705
total_hidden,0.12340010000116308
total_training_7,0.23774799999955576
total_output,0.11545569999725558
total_hidden,0.12327450000157114
total_training_8,0.23873209999874234
total_output,0.11545979999937117
total_hidden,0.12316149999969639
total_training_9,0.23862260000169044
total_output,0.11445870000170544
total_hidden,0.127814399998897
total_training_10,0.24227429999882588
total_output,0.1149489999988873
total_hidden,0.12336329999743612
total_training_11,0.23831349999818485
total_output,0.11461550000240095
total_hidden,0.12418679999973392
total_training_12,0.2388037999990047
total_output,0.11549670000022161
total_hidden,0.12446570000247448
total_training_13,0.23996579999948153
total_output,0.11433480000050622
total_hidden,0.12953729999935604
total_training_14,0.2438743999991857
20_40_execution_time,3.6319750000002387
