Layer,Duration (seconds)
total_output,0.39904120000005605
total_hidden,0.5286187000000382
total_training_0,0.9276622000000998
total_output,0.4043376999999282
total_hidden,0.5350227000000132
total_training_1,0.9393620000000737
total_output,0.4086456999999655
total_hidden,0.5424687000000858
total_training_2,0.9511159999999563
total_output,0.4065969999999197
total_hidden,0.5385099999999738
total_training_3,0.9451083000000153
total_output,0.40490249999993466
total_hidden,0.5303890000000138
total_training_4,0.9352930000000015
total_output,0.4049373000000287
total_hidden,0.5278297999999495
total_training_5,0.9327688000000762
total_output,0.41120630000000347
total_hidden,0.5245160999999143
total_training_6,0.9357237000000396
total_output,0.40613070000006246
total_hidden,0.5232524000000467
total_training_7,0.9293850000000248
total_output,0.40887629999997444
total_hidden,0.5242518000000018
total_training_8,0.9331298999999262
total_output,0.41029599999990296
total_hidden,0.5241264000000001
total_training_9,0.9344241000000011
total_output,0.4069392000000107
total_hidden,0.5233268000000635
total_training_10,0.9302677000000585
total_output,0.40788259999999354
total_hidden,0.5230454999999665
total_training_11,0.9309295000000475
total_output,0.40595269999994343
total_hidden,0.5259201000000076
total_training_12,0.931874500000049
total_output,0.40369600000008177
total_hidden,0.5271023999999898
total_training_13,0.9308010999999397
total_output,0.40193380000005163
total_hidden,0.525800600000025
total_training_14,0.9277358000000504
40_60_execution_time,48.86042209999994
