Layer,Duration (seconds)
total_output,2.6532338999986678
total_hidden,9.05701610000142
total_training_0,10.039705899998808
total_output,2.591760699999213
total_hidden,8.99860329999865
total_training_1,10.002206699999078
total_output,2.499074400000609
total_hidden,8.907393499999671
total_training_2,9.874252100000376
total_output,2.507902400000603
total_hidden,8.909157099998993
total_training_3,9.876447600001484
total_output,2.527484200001709
total_hidden,8.913883400000486
total_training_4,9.885891699999775
total_output,2.5246828999988793
total_hidden,8.935482400000183
total_training_5,9.898925499999677
total_output,2.519154300000082
total_hidden,8.891142099999342
total_training_6,9.84962909999922
total_output,2.526167300000452
total_hidden,8.92874479999955
total_training_7,9.868388999999297
total_output,2.48461209999914
total_hidden,8.869698100001187
total_training_8,9.81242999999995
total_output,2.5005215000001044
total_hidden,8.895911100000376
total_training_9,9.835566199999448
total_output,2.6500890999996045
total_hidden,9.098546799999895
total_training_10,10.043507899999895
total_output,2.518426599999657
total_hidden,9.000138699999297
total_training_11,9.946663099999569
total_output,2.5615257999997993
total_hidden,8.918783000000985
total_training_12,9.90354920000027
total_output,2.4995887000004586
total_hidden,8.808524499998384
total_training_13,9.753337800000736
total_output,2.5315374999991036
total_hidden,8.95114459999968
total_training_14,9.918463399999382
60_100_execution_time,148.55567840000003
