Layer,Duration (seconds)
total_output,16.715286099999503
total_hidden,57.884076399997866
total_training_0,58.85148900000058
total_output,16.733687900003133
total_hidden,58.04998710000291
total_training_1,58.97117140000046
total_output,16.72343539999929
total_hidden,57.85207190000074
total_training_2,58.76987369999915
total_output,16.725130299997545
total_hidden,57.55641409999953
total_training_3,58.48273649999828
total_output,16.73012210000161
total_hidden,58.15716919999977
total_training_4,59.08033290000094
total_output,16.706873199997062
total_hidden,57.81377040000007
total_training_5,58.73177790000045
total_output,16.70994620000056
total_hidden,58.51207870000144
total_training_6,59.43568229999801
total_output,16.710705000001326
total_hidden,58.18595080000159
total_training_7,59.11515150000196
total_output,16.702503600001364
total_hidden,58.17530799999804
total_training_8,59.10427869999694
total_output,16.750317899997754
total_hidden,58.035163500000635
total_training_9,58.972277400000166
total_output,16.715774899999815
total_hidden,57.957876500000566
total_training_10,58.876066799999535
total_output,16.713060099998984
total_hidden,58.34648179999931
total_training_11,59.28362199999901
total_output,16.71874580000076
total_hidden,57.9735299999993
total_training_12,58.89554029999999
total_output,16.71212960000048
total_hidden,58.11486519999744
total_training_13,59.04226009999911
total_output,16.705791000000318
total_hidden,58.17156790000081
total_training_14,59.09820190000028
1000_40_execution_time,884.754995700001
