Layer,Duration (seconds)
total_training_0,241.7643715000013
total_training_1,241.72040350000316
total_training_2,241.7700715999963
total_training_3,241.11639400000422
total_training_4,239.61863780000567
total_training_5,239.59821009999723
total_training_6,239.49126209999667
total_training_7,239.59028519999993
total_training_8,241.50583180000103
total_training_9,241.73018149999552
total_training_10,241.6594588999942
total_training_11,242.23992230000295
total_training_12,242.1035167000009
total_training_13,241.55202239999926
total_training_14,241.5564228000003
500_60_execution_time,3617.0630486999944
