Layer,Duration (seconds)
total_training_0,0.3390279000013834
total_training_1,0.3345527999990736
total_training_2,0.3336500999976124
total_training_3,0.33986080000249785
total_training_4,0.33435910000116564
total_training_5,0.3403713000006974
total_training_6,0.33583569999973406
total_training_7,0.33314579999932903
total_training_8,0.33496719999675406
total_training_9,0.33335230000011506
total_training_10,0.33227550000083284
total_training_11,0.3357457999991311
total_training_12,0.3346188000032271
total_training_13,0.335865000000922
total_training_14,0.3366937999999209
80_20_execution_time,5.0624060000009194
