Layer,Duration (seconds)
total_training_0,6.515929200000073
total_training_1,6.510149500000125
total_training_2,6.60895389999996
total_training_3,6.577312699999993
total_training_4,6.6418807000000015
total_training_5,6.896071899999924
total_training_6,6.776024700000107
total_training_7,6.783312300000034
total_training_8,6.696492100000114
total_training_9,6.620793499999991
total_training_10,6.7971116000001075
total_training_11,6.700140099999999
total_training_12,6.553707900000063
total_training_13,6.511991599999874
total_training_14,6.561956799999962
500_40_execution_time,99.78139010000018
