Layer,Duration (seconds)
total_hidden,9.276685599998018
total_output,5.699999746866524e-06
total_training_0,9.295439599998645
total_hidden,9.274657800000568
total_output,6.100002792663872e-06
total_training_1,9.292974500000128
total_hidden,9.053070199999638
total_output,6.999998731771484e-06
total_training_2,9.072076399999787
total_hidden,9.22111799999766
total_output,7.299997378140688e-06
total_training_3,9.238989599998604
total_hidden,9.363653799999156
total_output,6.400001439033076e-06
total_training_4,9.382493399996747
total_hidden,9.107430299998668
total_output,6.70000008540228e-06
total_training_5,9.126015500001813
total_hidden,9.204108300000371
total_output,6.199999916134402e-06
total_training_6,9.221714799998153
total_hidden,9.454071000000113
total_output,6.70000008540228e-06
total_training_7,9.47231290000127
total_hidden,9.387819299998228
total_output,6.499998562503606e-06
total_training_8,9.40634019999925
total_hidden,9.265907099998003
total_output,1.219999830937013e-05
total_training_9,9.28388079999786
total_hidden,9.40421150000111
total_output,6.300000677583739e-06
total_training_10,9.422960100000637
total_hidden,9.136688499998854
total_output,6.70000008540228e-06
total_training_11,9.15560440000263
total_hidden,9.183178799998132
total_output,6.599999323952943e-06
total_training_12,9.200629200000549
total_hidden,9.344323699999222
total_output,6.199999916134402e-06
total_training_13,9.3628549999994
total_hidden,9.283916500000487
total_output,6.800000846851617e-06
total_training_14,9.302532400000928
500_40_execution_time,140.15600959999938
