Layer,Duration (seconds)
total_hidden,0.3783100000000559
total_output,6.70000008540228e-06
total_training_0,0.39710960000047635
total_hidden,0.37555129999964265
total_output,6.800000846851617e-06
total_training_1,0.3931778000005579
total_hidden,0.38307480000003125
total_output,5.800000508315861e-06
total_training_2,0.4012373999994452
total_hidden,0.3783763999999792
total_output,7.0000005507608876e-06
total_training_3,0.3960145000000921
total_hidden,0.37057540000023437
total_output,6.8999997893115506e-06
total_training_4,0.38813980000122683
total_hidden,0.37680839999848104
total_output,6.50000038149301e-06
total_training_5,0.39653809999981604
total_hidden,0.3795714999996562
total_output,6.7999990278622136e-06
total_training_6,0.3976719000002049
total_hidden,0.3743126999997912
total_output,1.3099999705445953e-05
total_training_7,0.39263669999854756
total_hidden,0.381502600001113
total_output,6.70000008540228e-06
total_training_8,0.3995223000001715
total_hidden,0.37641120000080264
total_output,6.300000677583739e-06
total_training_9,0.3942825999984052
total_hidden,0.37290670000038517
total_output,6.599999323952943e-06
total_training_10,0.3905469000001176
total_hidden,0.37679949999983364
total_output,7.499998901039362e-06
total_training_11,0.3948779000002105
total_hidden,0.37815650000084133
total_output,6.199999916134402e-06
total_training_12,0.3959602000013547
total_hidden,0.3764186000007612
total_output,6.199999916134402e-06
total_training_13,0.3938010999991093
total_hidden,0.37378180000087013
total_output,1.610000072105322e-05
total_training_14,0.39214089999950374
20_40_execution_time,6.817453499999829
