Layer,Duration (seconds)
total_output,3.156588400000146
total_hidden,11.322609200000443
total_training_0,14.479201000000103
total_output,3.1681902999998783
total_hidden,11.41055200000028
total_training_1,14.578744599999482
total_output,3.209287800000311
total_hidden,11.340483500000119
total_training_2,14.549774199999774
total_output,3.153442599999835
total_hidden,11.271994100000484
total_training_3,14.425438300000678
total_output,3.1517383000000336
total_hidden,11.299577099999624
total_training_4,14.451316899999256
total_output,3.158960300000217
total_hidden,11.335113099999944
total_training_5,14.494075399999929
total_output,3.1761814999999842
total_hidden,11.332583100000193
total_training_6,14.508766300000389
total_output,3.173726799999713
total_hidden,11.341658400000597
total_training_7,14.515386600000056
total_output,3.2064365000005637
total_hidden,11.313572699999895
total_training_8,14.520010999999613
total_output,3.1663000999997166
total_hidden,11.301094599999487
total_training_9,14.467396300000473
total_output,3.260133499999938
total_hidden,11.396904899999754
total_training_10,14.657040099999904
total_output,3.1559527999997954
total_hidden,11.21626969999943
total_training_11,14.372224099999585
total_output,3.1553956999996444
total_hidden,11.228078299999652
total_training_12,14.383475999999973
total_output,3.1727608999999575
total_hidden,11.218790400000216
total_training_13,14.391553299999941
total_output,3.16410470000028
total_hidden,11.19258340000033
total_training_14,14.356691500000125
100_80_execution_time,222.04817939999975
