Layer,Duration (seconds)
total_output,0.314242500000546
total_hidden,0.34361509999871487
total_training_0,0.6578598000014608
total_output,0.3260235999987344
total_hidden,0.3446678000000247
total_training_1,0.6706932000015513
total_output,0.3227867999994487
total_hidden,0.34252139999807696
total_training_2,0.6653098000024329
total_output,0.322170700001152
total_hidden,0.34729580000202986
total_training_3,0.6694680000000517
total_output,0.3249744000022474
total_hidden,0.3408208000000741
total_training_4,0.6657965999984299
total_output,0.3189442999973835
total_hidden,0.34407070000088424
total_training_5,0.6630169000018213
total_output,0.31869259999803035
total_hidden,0.3426368000000366
total_training_6,0.6613318999989133
total_output,0.3282484999981534
total_hidden,0.3371654000002309
total_training_7,0.6654154999996535
total_output,0.32427430000097957
total_hidden,0.34858299999905284
total_training_8,0.672859199999948
total_output,0.32639410000047064
total_hidden,0.3529278999994858
total_training_9,0.6793236000012257
total_output,0.3301296000026923
total_hidden,0.3423900000016147
total_training_10,0.6725216000013461
total_output,0.3191684000012174
total_hidden,0.3416980000001786
total_training_11,0.6608679000019038
total_output,0.31579409999903874
total_hidden,0.3394857999992382
total_training_12,0.6552814999995462
total_output,0.32818540000153007
total_hidden,0.350209399999585
total_training_13,0.6783969000025536
total_output,0.3273184999998193
total_hidden,0.3471382999996422
total_training_14,0.6744599000012386
100_20_execution_time,10.049122900003567
