Layer,Duration (seconds)
total_hidden,0.9274269000000004
total_output,5.6999999742402e-06
total_training_0,0.9368525999998383
total_hidden,0.9292078999999376
total_output,6.199999916134402e-06
total_training_1,0.9376420999999482
total_hidden,0.9205600000000231
total_output,6.70000008540228e-06
total_training_2,0.9293738000001213
total_hidden,0.9203156000000945
total_output,7.299999879251118e-06
total_training_3,0.9290031000000454
total_hidden,0.9678505000001678
total_output,6.399999847417348e-06
total_training_4,0.9763355000000047
total_hidden,0.9341795999998794
total_output,6.0999998368060915e-06
total_training_5,0.9429561999997986
total_hidden,0.9516369000000395
total_output,6.199999916134402e-06
total_training_6,0.959927000000107
total_hidden,0.9489418000000569
total_output,6.100000064179767e-06
total_training_7,0.9573961000000963
total_hidden,0.9350551999998515
total_output,6.199999916134402e-06
total_training_8,0.9441835000000083
total_hidden,0.9508786000001237
total_output,6.499999926745659e-06
total_training_9,0.9595353999998224
total_hidden,0.9600708999998915
total_output,6.299999995462713e-06
total_training_10,0.9686705999999958
total_hidden,0.9324377000000368
total_output,6.900000016685226e-06
total_training_11,0.9416188000000147
total_hidden,0.9538061999999172
total_output,6.299999995462713e-06
total_training_12,0.9624745999999504
total_hidden,0.9638930000000983
total_output,6.299999995462713e-06
total_training_13,0.9723274999998921
total_hidden,0.9228676000000178
total_output,6.499999926745659e-06
total_training_14,0.9317422999999962
100_20_execution_time,15.145604800000001
