Layer,Duration (seconds)
total_output,1.0047426999999516
total_hidden,1.3058070000001862
total_training_0,2.128479900000002
total_output,1.0242161000001033
total_hidden,1.3181477000002815
total_training_1,2.1379830999999285
total_output,1.0130709000000024
total_hidden,1.3193489999998746
total_training_2,2.1425748999999996
total_output,1.0171611999999186
total_hidden,1.3153494999996838
total_training_3,2.131394199999704
total_output,1.0261351999997714
total_hidden,1.3167387999997118
total_training_4,2.1439010999997663
total_output,1.034920399999919
total_hidden,1.3341349000002083
total_training_5,2.1845780000003288
total_output,1.023640400000204
total_hidden,1.3211608999999953
total_training_6,2.15012009999964
total_output,1.0193893000000571
total_hidden,1.3260685000000194
total_training_7,2.166967299999669
total_output,1.0190622999998595
total_hidden,1.319323500000337
total_training_8,2.15544970000019
total_output,1.0252942000001894
total_hidden,1.3331788999998935
total_training_9,2.167779999999766
total_output,1.024330799999916
total_hidden,1.3225651000002472
total_training_10,2.14518309999994
total_output,1.032276599999932
total_hidden,1.3289568000000145
total_training_11,2.155374800000118
total_output,1.0297992000000704
total_hidden,1.3257800999999745
total_training_12,2.156406699999934
total_output,1.0437845999999809
total_hidden,1.3216496000000006
total_training_13,2.1492404999999053
total_output,1.024317500000052
total_hidden,1.3121562999999696
total_training_14,2.1461982999999236
100_60_execution_time,32.29391950000036
