Layer,Duration (seconds)
total_output,0.24272880000000896
total_hidden,0.29826329999991685
total_training_0,0.5409977000000481
total_output,0.2367036000000553
total_hidden,0.30507990000000973
total_training_1,0.541785300000015
total_output,0.24554960000000392
total_hidden,0.30488549999995485
total_training_2,0.5504366000000118
total_output,0.2316293000000087
total_hidden,0.3117942999999741
total_training_3,0.5434252000000015
total_output,0.22827410000002146
total_hidden,0.2862284999999929
total_training_4,0.514504200000033
total_output,0.22470980000002783
total_hidden,0.29570509999996375
total_training_5,0.5204165000000103
total_output,0.2306552999999667
total_hidden,0.313828400000034
total_training_6,0.544485399999985
total_output,0.2302323000000115
total_hidden,0.3164434999999912
total_training_7,0.5466773000000558
total_output,0.25767279999990933
total_hidden,0.30213900000001104
total_training_8,0.559814000000074
total_output,0.23764219999998204
total_hidden,0.29835719999994126
total_training_9,0.5360032000000956
total_output,0.2338525000000118
total_hidden,0.2922846000000163
total_training_10,0.5261387999998988
total_output,0.2329136999999264
total_hidden,0.2851788000000397
total_training_11,0.5180939000000535
total_output,0.22520669999994425
total_hidden,0.2944918000000598
total_training_12,0.5197014999999965
total_output,0.23721000000000458
total_hidden,0.3025030000000015
total_training_13,0.5397147999999561
total_output,0.23662349999995058
total_hidden,0.30133249999994405
total_training_14,0.537957600000027
60_20_execution_time,8.068180999999981
