Layer,Duration (seconds)
total_output,2.3085699000002933
total_hidden,15.148740599997836
total_training_0,17.457313599999907
total_output,2.2609775999990234
total_hidden,15.102023299998109
total_training_1,17.363002900001447
total_output,2.3304504000007
total_hidden,15.028304999999818
total_training_2,17.358757300000434
total_output,2.2854875000011816
total_hidden,15.075276899999153
total_training_3,17.36076679999678
total_output,2.2955756000010297
total_hidden,15.135679999999411
total_training_4,17.43125759999748
total_output,2.304666100000759
total_hidden,15.042691999999079
total_training_5,17.347360100000515
total_output,2.2199560000008205
total_hidden,15.175075899998774
total_training_6,17.39503329999934
total_output,2.295744700000796
total_hidden,15.034529200001998
total_training_7,17.33027580000271
total_output,2.3458004999993136
total_hidden,15.157042500002717
total_training_8,17.502845200000593
total_output,2.2612146999999823
total_hidden,15.064328299999033
total_training_9,17.32554529999834
total_output,2.3044212000022526
total_hidden,15.14193829999931
total_training_10,17.44636139999784
total_output,2.313276400000177
total_hidden,14.986198100003094
total_training_11,17.29947660000107
total_output,2.319749400001456
total_hidden,15.03187009999965
total_training_12,17.3516211999995
total_output,2.3275249999969674
total_hidden,15.062461099998472
total_training_13,17.389988599999924
total_output,2.2601317999979074
total_hidden,15.111383400002524
total_training_14,17.371516799998062
100_20_execution_time,260.7813740999991
