Layer,Duration (seconds)
total_hidden,116.98456089999854
total_output,7.2999991971300915e-06
total_training_0,117.03942800000004
total_hidden,115.66397679999864
total_output,6.300000677583739e-06
total_training_1,115.73038690000067
total_hidden,115.37736210000003
total_output,8.400000297115184e-06
total_training_2,115.44149150000158
total_hidden,115.40517829999953
total_output,8.099999831756577e-06
total_training_3,115.46607330000006
total_hidden,113.54431670000122
total_output,7.99999907030724e-06
total_training_4,113.61257490000025
total_hidden,113.44300740000108
total_output,7.700000423938036e-06
total_training_5,113.51641459999882
total_hidden,115.69467640000039
total_output,8.299999535665847e-06
total_training_6,115.75951589999931
total_hidden,113.28924559999905
total_output,7.900000127847306e-06
total_training_7,113.36706930000037
total_hidden,113.81234129999939
total_output,6.999998731771484e-06
total_training_8,113.87693460000082
total_hidden,115.89216479999959
total_output,9.09999835130293e-06
total_training_9,115.96491170000081
total_hidden,113.59482260000004
total_output,8.099999831756577e-06
total_training_10,113.66546869999911
total_hidden,115.27901310000016
total_output,7.99999907030724e-06
total_training_11,115.34093089999988
total_hidden,117.51587039999868
total_output,6.299998858594336e-06
total_training_12,117.58928149999883
total_hidden,114.7728733999993
total_output,7.700000423938036e-06
total_training_13,114.83918880000056
total_hidden,115.32287499999984
total_output,7.700000423938036e-06
total_training_14,115.40078780000113
500_20_execution_time,1727.5524098000005
