Layer,Duration (seconds)
total_output,0.4096190000000206
total_hidden,0.5505329000000074
total_training_0,0.9601576000000023
total_output,0.44358120000003964
total_hidden,0.5413651000000073
total_training_1,0.9849478999999519
total_output,0.41397920000008526
total_hidden,0.5247377999999117
total_training_2,0.938718300000005
total_output,0.3985503000000108
total_hidden,0.5180994999999484
total_training_3,0.9166513000000123
total_output,0.403216499999985
total_hidden,0.5114263000000392
total_training_4,0.9146442999999636
total_output,0.3924632000000656
total_hidden,0.5116791000000376
total_training_5,0.9041443999999501
total_output,0.394351400000005
total_hidden,0.515928899999949
total_training_6,0.9102817000000414
total_output,0.3995683000000554
total_hidden,0.5181106000001137
total_training_7,0.9176802000000635
total_output,0.39318089999994754
total_hidden,0.5134153000000197
total_training_8,0.9065979000000652
total_output,0.3925683999999592
total_hidden,0.5155106999999362
total_training_9,0.9080804999999827
total_output,0.3930908999999474
total_hidden,0.5156693000000132
total_training_10,0.908761600000048
total_output,0.3947797000000719
total_hidden,0.5131800999999996
total_training_11,0.9079610000000002
total_output,0.3928349000000253
total_hidden,0.5141558999999916
total_training_12,0.9069923999999219
total_output,0.3909408000000667
total_hidden,0.5142250000000104
total_training_13,0.9051673999999821
total_output,0.39165189999994254
total_hidden,0.5120229000000336
total_training_14,0.9036766000000398
40_60_execution_time,25.191239999999993
