Layer,Duration (seconds)
total_hidden,1.5494744999996328
total_output,5.699999746866524e-06
total_training_0,1.5824819000008574
total_hidden,1.5294346999999107
total_output,6.100000973674469e-06
total_training_1,1.5810849999998027
total_hidden,1.5335467999993853
total_output,6.399999620043673e-06
total_training_2,1.5790113999992172
total_hidden,1.5488843000002817
total_output,5.800000508315861e-06
total_training_3,1.5807769000002736
total_hidden,1.5382316000013816
total_output,6.100000973674469e-06
total_training_4,1.587979699999778
total_hidden,1.5446749000002455
total_output,6.399999620043673e-06
total_training_5,1.5784901999995782
total_hidden,1.5577845000007073
total_output,5.999998393235728e-06
total_training_6,1.590480300001218
total_hidden,1.537483100000827
total_output,6.50000038149301e-06
total_training_7,1.5769075999996858
total_hidden,1.529474000000846
total_output,6.8999997893115506e-06
total_training_8,1.5753854000013234
total_hidden,1.5448190000006434
total_output,5.700001565855928e-06
total_training_9,1.5835782000012841
total_hidden,1.5364281999991363
total_output,6.600001142942347e-06
total_training_10,1.5813159000008454
total_hidden,1.5411827999996603
total_output,5.900001269765198e-06
total_training_11,1.5755867000007129
total_hidden,1.5599418000001606
total_output,5.500000042957254e-06
total_training_12,1.5921808000002784
total_hidden,1.544883900000059
total_output,8.299999535665847e-06
total_training_13,1.5785814999999275
total_hidden,1.551012100000662
total_output,6.399999620043673e-06
total_training_14,1.585475600000791
20_40_execution_time,24.632943500000692
