Layer,Duration (seconds)
total_output,5.301739400001679
total_hidden,5.732037499998114
total_training_0,11.033779099998355
total_output,5.302822500001639
total_hidden,5.761881500002346
total_training_1,11.06470580000314
total_output,5.3088462999985495
total_hidden,5.750403599999117
total_training_2,11.059251999999105
total_output,5.36360760000025
total_hidden,5.817120300001989
total_training_3,11.180729400002747
total_output,5.3882292000016605
total_hidden,5.80654499999946
total_training_4,11.194777199998498
total_output,5.301794700000755
total_hidden,5.762398200000462
total_training_5,11.064194999999017
total_output,5.305947100001504
total_hidden,5.768109500000719
total_training_6,11.074058199999854
total_output,5.294154200000776
total_hidden,5.751189400001749
total_training_7,11.045344999998633
total_output,5.301195899999584
total_hidden,5.789132099998824
total_training_8,11.090329700000439
total_output,5.3124882000010984
total_hidden,5.7995531000015035
total_training_9,11.11204280000311
total_output,5.297587000000931
total_hidden,5.759102700001677
total_training_10,11.056691500001762
total_output,5.3081703999996535
total_hidden,5.762781699999323
total_training_11,11.070954099999653
total_output,5.3093590999997105
total_hidden,5.744839799997862
total_training_12,11.054200400001719
total_output,5.303013400000054
total_hidden,5.732913100000587
total_training_13,11.03592860000208
total_output,5.463088799999241
total_hidden,5.957991600000241
total_training_14,11.421081799999229
1000_40_execution_time,166.59134129999802
