Layer,Duration (seconds)
total_hidden,42.68854850000207
total_output,6.399997801054269e-06
total_training_0,42.73805210000137
total_hidden,42.764172499999404
total_output,6.399997801054269e-06
total_training_1,42.80403579999984
total_hidden,43.10348649999651
total_output,6.499998562503606e-06
total_training_2,43.14007610000408
total_hidden,42.50666089999868
total_output,6.399997801054269e-06
total_training_3,42.54250350000075
total_hidden,42.82698569999775
total_output,7.800001185387373e-06
total_training_4,42.87015889999748
total_hidden,43.20758950000163
total_output,6.50000583846122e-06
total_training_5,43.2444381000023
total_hidden,42.82552289999876
total_output,6.299997039604932e-06
total_training_6,42.860902200001874
total_hidden,42.81232080000336
total_output,7.000002369750291e-06
total_training_7,42.85419169999659
total_hidden,42.54865419999987
total_output,7.400005415547639e-06
total_training_8,42.58275789999607
total_hidden,43.16148319999775
total_output,7.300004654098302e-06
total_training_9,43.203141400001186
total_hidden,42.78334840000025
total_output,6.900001608300954e-06
total_training_10,42.81824530000449
total_hidden,42.91875540000183
total_output,6.599999323952943e-06
total_training_11,42.959833900000376
total_hidden,43.14899420000438
total_output,7.200003892648965e-06
total_training_12,43.190309500001604
total_hidden,42.966105399995286
total_output,6.800000846851617e-06
total_training_13,43.0015554000056
total_hidden,43.54310909999913
total_output,1.3199998647905886e-05
total_training_14,43.579237599995395
1000_20_execution_time,646.5284523000009
