Layer,Duration (seconds)
total_output,3.338173000000097
total_hidden,11.902533100001165
total_training_0,12.8427159999992
total_output,3.307537599999705
total_hidden,11.905626499999926
total_training_1,12.868110499999602
total_output,3.3608542999991187
total_hidden,11.862885799999276
total_training_2,12.828137200000128
total_output,3.291694200001075
total_hidden,11.74448940000002
total_training_3,12.79290729999957
total_output,3.3222629000010784
total_hidden,11.72253500000079
total_training_4,12.670467899999494
total_output,3.3475046000003204
total_hidden,11.846003999999084
total_training_5,12.802280199999586
total_output,3.3191990000013902
total_hidden,11.825625599998602
total_training_6,12.79909140000018
total_output,3.407998700000462
total_hidden,11.827075799999875
total_training_7,12.828089700000419
total_output,3.3310612000004767
total_hidden,11.734437600000092
total_training_8,12.694617400000425
total_output,3.373839100000623
total_hidden,11.766670400000294
total_training_9,12.723145899999508
total_output,3.3075103999999556
total_hidden,11.826003899999705
total_training_10,12.78401230000054
total_output,3.327775899999324
total_hidden,11.827967900000658
total_training_11,12.796529600000213
total_output,3.352671599999667
total_hidden,11.837401599999794
total_training_12,12.789067199999408
total_output,3.3229559999999765
total_hidden,11.70639139999912
total_training_13,12.669511300000522
total_output,3.3454816000012215
total_hidden,11.904783699999825
total_training_14,12.864805699999124
80_100_execution_time,191.80120970000098
