Layer,Duration (seconds)
total_hidden,2.1080363000000943
total_output,6.599999323952943e-06
total_training_0,2.14008510000167
total_hidden,2.1360956999997143
total_output,6.599999323952943e-06
total_training_1,2.169582400001673
total_hidden,2.105394400001387
total_output,7.700000423938036e-06
total_training_2,2.137953199999174
total_hidden,2.095689100000527
total_output,6.70000008540228e-06
total_training_3,2.1253077000001213
total_hidden,2.1291103000003204
total_output,6.599999323952943e-06
total_training_4,2.160941100000855
total_hidden,2.1107595000012225
total_output,7.099999493220821e-06
total_training_5,2.14095400000042
total_hidden,2.0946925999996893
total_output,1.4999999621068127e-05
total_training_6,2.1258874999984982
total_hidden,2.1163381000005757
total_output,6.400001439033076e-06
total_training_7,2.147752599999876
total_hidden,2.1144135000013193
total_output,6.70000008540228e-06
total_training_8,2.1450650000006135
total_hidden,2.087528599999132
total_output,7.099999493220821e-06
total_training_9,2.120655800001259
total_hidden,2.1350839999995515
total_output,6.8999997893115506e-06
total_training_10,2.1641615999997157
total_hidden,2.111231200000475
total_output,6.599999323952943e-06
total_training_11,2.142727999998897
total_hidden,2.090381800000614
total_output,1.8100001398124732e-05
total_training_12,2.1207093999983044
total_hidden,2.1416159000000334
total_output,6.399999620043673e-06
total_training_13,2.1717724000009184
total_hidden,2.101282199999332
total_output,7.2999991971300915e-06
total_training_14,2.132415600000968
60_80_execution_time,33.0444320000006
