Layer,Duration (seconds)
total_output,1.896867899999961
total_hidden,2.4112480000003416
total_training_0,3.2528689999999187
total_output,1.9362582999997358
total_hidden,2.445487899999989
total_training_1,3.2686432000000423
total_output,1.9189871999997195
total_hidden,2.40837590000001
total_training_2,3.2284451999998964
total_output,1.9381303999998636
total_hidden,2.3862930999998753
total_training_3,3.2088787999996384
total_output,1.9671478000000207
total_hidden,2.4484075000000303
total_training_4,3.2823162999998203
total_output,1.9464939999998023
total_hidden,2.424949600000218
total_training_5,3.265332599999965
total_output,1.9760040000001027
total_hidden,2.441665099999682
total_training_6,3.2859128999998575
total_output,1.93835480000007
total_hidden,2.4380895999997847
total_training_7,3.2855525999998463
total_output,2.005472899999859
total_hidden,2.4550430999997843
total_training_8,3.2958017000000837
total_output,1.9426938999999948
total_hidden,2.4166721999999936
total_training_9,3.2573291000003337
total_output,1.9314244000001963
total_hidden,2.4275422000000617
total_training_10,3.249314400000003
total_output,1.9440343000001121
total_hidden,2.431283799999619
total_training_11,3.2529410000001917
total_output,1.93164250000018
total_hidden,2.4247255999998742
total_training_12,3.252191000000039
total_output,1.9494918999998845
total_hidden,2.4264969000000747
total_training_13,3.2464410000002317
total_output,1.9572157999996307
total_hidden,2.4241895000000113
total_training_14,3.2444829999999456
500_20_execution_time,48.91388239999969
