Layer,Duration (seconds)
total_output,1.5833965000001626
total_hidden,5.730183200000283
total_training_0,7.313582100000076
total_output,1.596281199999794
total_hidden,5.754281900000024
total_training_1,7.350564700000177
total_output,1.5967541999998502
total_hidden,5.744877200000246
total_training_2,7.341633000000002
total_output,1.6022356000003128
total_hidden,5.706659500000114
total_training_3,7.3088966000000255
total_output,1.5947862999996687
total_hidden,5.6927122999995845
total_training_4,7.287500099999761
total_output,1.5977447000000211
total_hidden,5.711688300000333
total_training_5,7.309435199999825
total_output,1.5922406999998202
total_hidden,5.689245399999891
total_training_6,7.281487499999457
total_output,1.5971130999996603
total_hidden,5.7051400000000285
total_training_7,7.302254600000197
total_output,1.587874499999998
total_hidden,5.7005552000000534
total_training_8,7.28843119999965
total_output,1.5854818999996496
total_hidden,5.6795209000001705
total_training_9,7.265004599999884
total_output,1.624343299999964
total_hidden,5.748788099999729
total_training_10,7.373132700000497
total_output,1.62542940000003
total_hidden,5.734912900000381
total_training_11,7.360343600000306
total_output,1.5939617000003636
total_hidden,5.684385000000475
total_training_12,7.278347899999972
total_output,1.5930246999996598
total_hidden,5.717478499999743
total_training_13,7.310505100000228
total_output,1.5843445999998949
total_hidden,5.702371800000037
total_training_14,7.286717700000736
40_100_execution_time,109.69214959999954
