Layer,Duration (seconds)
total_output,0.8409226999992825
total_hidden,1.0961767999997392
total_training_0,2.008753699999943
total_output,0.8967979999997624
total_hidden,1.2055907999983901
total_training_1,2.1163195999997697
total_output,0.849641499999052
total_hidden,1.1026177999992797
total_training_2,2.0189969999992172
total_output,0.8261972000000242
total_hidden,1.079062900000281
total_training_3,1.9951043000000936
total_output,0.8298140000006242
total_hidden,1.071816800000306
total_training_4,1.9725467999996908
total_output,0.8475407999994786
total_hidden,1.0788625000004686
total_training_5,1.9915173000008508
total_output,0.8163678999990225
total_hidden,1.0821391999998013
total_training_6,1.989575400000831
total_output,0.825269599999956
total_hidden,1.0980071000012686
total_training_7,2.007683799998631
total_output,0.8206026000007114
total_hidden,1.090923899999325
total_training_8,2.0093041000000085
total_output,0.8237023999990924
total_hidden,1.069959699998435
total_training_9,1.9822993999987375
total_output,0.8453538000012486
total_hidden,1.0877225000003818
total_training_10,1.999844199999643
total_output,0.8302970000004279
total_hidden,1.0806599999996251
total_training_11,1.986643099999128
total_output,0.8237896000009641
total_hidden,1.082994600001257
total_training_12,1.997139299999617
total_output,0.8309422000002087
total_hidden,1.0870617000000493
total_training_13,2.0201608999996097
total_output,0.8247235999988334
total_hidden,1.0984888000002684
total_training_14,2.0357977000003302
60_80_execution_time,30.167157699999734
