Layer,Duration (seconds)
total_output,1.5446668000004138
total_hidden,1.686925500001962
total_training_0,3.231595900000684
total_output,1.6081720000001951
total_hidden,1.670852899998863
total_training_1,3.2790266999982123
total_output,1.5665888000003179
total_hidden,1.6824153999987175
total_training_2,3.2490057999966666
total_output,1.583324100000027
total_hidden,1.6557281999994302
total_training_3,3.239053799999965
total_output,1.5633830999977363
total_hidden,1.6717175000012503
total_training_4,3.2351020999994944
total_output,1.5636164999996254
total_hidden,1.6747733000011067
total_training_5,3.2383915999998862
total_output,1.5652473000009195
total_hidden,1.6689397000009194
total_training_6,3.2341897999976936
total_output,1.569079500000953
total_hidden,1.6845987999986392
total_training_7,3.253679999997985
total_output,1.583271200001036
total_hidden,1.6691285000015341
total_training_8,3.252403399998002
total_output,1.5672417000023415
total_hidden,1.66383329999735
total_training_9,3.231077299999015
total_output,1.5632621000004292
total_hidden,1.676017599998886
total_training_10,3.239281400001346
total_output,1.5606331000017235
total_hidden,1.667697999997472
total_training_11,3.2283325999997032
total_output,1.5737881000022753
total_hidden,1.6700234999989334
total_training_12,3.24381319999884
total_output,1.5613088999998581
total_hidden,1.6797569999980624
total_training_13,3.241068199997244
total_output,1.5827333999986877
total_hidden,1.7055731000000378
total_training_14,3.2883080999999947
500_20_execution_time,48.72621639999852
