Layer,Duration (seconds)
total_output,1.866747199999736
total_hidden,6.639796999999817
total_training_0,8.506546799999342
total_output,1.8566197000000102
total_hidden,6.6363016999994215
total_training_1,8.49292400000013
total_output,1.8644438000001173
total_hidden,6.628439400000389
total_training_2,8.492884600000252
total_output,1.8561012999998638
total_hidden,6.622707499999706
total_training_3,8.478810300000077
total_output,1.8670827000005374
total_hidden,6.6051102999999785
total_training_4,8.47219479999967
total_output,1.8699906000001647
total_hidden,6.619584699999905
total_training_5,8.489577100000133
total_output,1.8659939999997732
total_hidden,6.6172836999994615
total_training_6,8.483279199999743
total_output,1.8614127999999255
total_hidden,6.601867200000015
total_training_7,8.463281299999835
total_output,1.8653315999999904
total_hidden,6.610735500000374
total_training_8,8.476068800000576
total_output,1.859538199999406
total_hidden,6.6060090000000855
total_training_9,8.465548599999238
total_output,1.8664549999994051
total_hidden,6.6980899999998655
total_training_10,8.564546500000688
total_output,1.8877361000004385
total_hidden,6.694750999999997
total_training_11,8.582488699999885
total_output,1.8933987999998863
total_hidden,6.624426900000799
total_training_12,8.517827100000432
total_output,1.8675324000005276
total_hidden,6.629738799999359
total_training_13,8.497273300000415
total_output,1.8680997999999818
total_hidden,6.6144099000002825
total_training_14,8.48251160000018
80_60_execution_time,127.49344220000057
